,vcc,sf,bw,pwr,cr,t_est,t_meas,i_q,i_tx
308,3300.0,12,250,1,5,0.000495616,496.18,6.327754001335131,26.768329814430306
309,3300.0,12,250,2,5,0.000495616,496.18,6.322121885692664,28.067753344690757
310,3300.0,12,250,3,5,0.000495616,496.18,6.315306337236748,29.560701379447433
311,3300.0,12,250,4,5,0.000495616,496.19,6.319980640224117,31.30668921425226
312,3300.0,12,250,5,5,0.000495616,496.2,6.320048821742295,33.215145482334776
313,3300.0,12,250,6,5,0.000495616,496.24,6.332126970679967,35.353603574088666
314,3300.0,12,250,7,5,0.000495616,496.18,6.3297065860837245,37.558546118013986
315,3300.0,12,250,8,5,0.000495616,496.18,6.318181855215415,39.81329972525165
316,3300.0,12,250,9,5,0.000495616,496.23,6.317108808885122,42.26319340373418
317,3300.0,12,250,10,5,0.000495616,496.23,6.317518946065302,44.71288043794421
318,3300.0,12,250,11,5,0.000495616,496.23,6.31688608172091,46.806656063914595
319,3300.0,12,250,12,5,0.000495616,496.26,6.328089651074029,48.390138785252425
320,3300.0,12,250,13,5,0.000495616,496.2,6.318357334621931,49.17700954490057
321,3300.0,12,250,14,5,0.000495616,496.27,6.320228912114514,49.60116830421991
322,3300.0,12,250,15,5,0.000495616,496.25,6.330165572077365,49.79552116453198
323,3300.0,12,500,-3,5,0.000247808,207.45,6.348136527954009,21.963872897628214
324,3300.0,12,500,-2,5,0.000247808,207.38,6.339160834752572,22.749608635382277
325,3300.0,12,500,-1,5,0.000247808,207.35,6.341385620460184,23.522938763468606
